sku_id,weekly_demand_rate,on_hand_units,on_order_units,lead_time_days,reorder_point,description,unit_cost,list_price,lead_time_weeks,demand_during_leadtime,projected_position,stockout_risk_score,demand_8wk,overstock_ratio,overstock_risk_score,quadrant,value_at_stake
84907,2.5392146649338887,595,354,18,464,PINK YELLOW PATCH CUSHION COVER,2.9,5.79,2.5714285714285716,6.529409138401428,942.4705908615986,0.0,20.31371731947111,29.290552321985913,1.0,Markdown / clear,1725.5
84908A,2.5392146649338887,537,266,17,523,PINK 5 PATCH FLOWER CUSHION COVER,2.96,5.91,2.4285714285714284,6.166664186268015,796.833335813732,0.0,20.31371731947111,26.435338818330145,1.0,Markdown / clear,1589.52
84899F,2.5392146649338887,47,75,14,55,YELLOW PURPLE DAISY FELT PURSE KIT,1.25,2.51,2.0,5.078429329867777,116.92157067013223,0.0,20.31371731947111,2.3137074943417444,0.4379024981139148,Healthy,0.0
84908B,2.5392146649338887,658,264,21,636,BLUE 5 PATCH FLOWER CUSHION COVER,2.96,5.91,3.0,7.617643994801666,914.3823560051983,0.0,20.31371731947111,32.39190492078443,1.0,Markdown / clear,1947.68
84910A,2.5392146649338887,500,334,20,478,PINK PAISLEY CUSHION COVER,2.98,5.95,2.857142857142857,7.254899042668254,826.7451009573317,0.0,20.31371731947111,24.613909514273878,1.0,Markdown / clear,1490.0
84912A,2.5392146649338887,0,378,10,293,PINK ROSE WASHBAG,1.68,3.36,1.4285714285714286,3.627449521334127,374.37255047866586,0.0,20.31371731947111,0.0,0.0,Healthy,0.0
84912B,21.34235882170027,6,518,21,439,GREEN ROSE WASHBAG,1.68,3.36,3.0,64.0270764651008,459.9729235348992,0.0,170.73887057360216,0.035141382743383666,0.0,Healthy,0.0
84913A,2.5392146649338887,0,44,9,41,SOFT PINK ROSE TOWEL,1.68,3.36,1.2857142857142858,3.264704569200714,40.73529543079928,0.006456209004895519,20.31371731947111,0.0,0.0,Healthy,0.0
84913B,8.748483929899342,0,81,15,54,MINT GREEN ROSE TOWEL,1.68,3.36,2.142857142857143,18.74675127835573,62.25324872164427,0.0,69.98787143919473,0.0,0.0,Healthy,0.0
84914A,2.5392146649338887,37,0,18,25,PINK ROSE PICNIC RUG,12.98,25.95,2.5714285714285716,6.529409138401428,30.470590861598573,0.0,20.31371731947111,1.821429304056267,0.2738097680187557,Healthy,0.0
84909A,2.5392146649338887,255,0,9,250,PINK PAISLEY QUILT,6.38,12.75,1.2857142857142858,3.264704569200714,251.73529543079928,0.0,20.31371731947111,12.553093852279678,1.0,Markdown / clear,1626.9
84915,3.650692270123807,169,164,8,141,HAND TOWEL PINK FLOWER AND DAISY,2.1,4.21,1.1428571428571428,4.172219737284351,328.82778026271563,0.0,29.205538160990457,5.786573733667116,1.0,Markdown / clear,354.9
84899E,3.1040244695712698,118,41,20,82,YELLOW + BROWN BEAR FELT PURSE KIT,0.62,1.25,2.857142857142857,8.8686413416322,150.1313586583678,0.0,24.832195756570158,4.75189552936652,1.0,Markdown / clear,73.16
84893,2.5392146649338887,23,33,7,25,ANT WHITE IRON BASKET,2.98,5.95,1.0,2.5392146649338887,53.46078533506611,0.0,20.31371731947111,1.1322398376565983,0.04407994588553277,Healthy,0.0
84875D,3.1040244695712698,582,294,13,406,BLUE SQUARE COMPACT MIRROR,0.62,1.25,1.8571428571428572,5.764616872060929,870.235383127939,0.0,24.832195756570158,23.437315238061988,1.0,Markdown / clear,360.84
84876B,13.613286927277883,115,176,9,149,GREEN HEART COMPACT MIRROR,0.62,1.25,1.2857142857142858,17.50279747792871,273.4972025220713,0.0,108.90629541822307,1.055953648578127,0.01865121619270897,Healthy,0.0
84876C,2.5392146649338887,71,0,13,44,SILVER HEART COMPACT MIRROR,1.88,3.75,1.8571428571428572,4.715684377734365,66.28431562226564,0.0,20.31371731947111,3.4951751510268907,0.8317250503422969,Markdown / clear,133.48
84876D,2.5392146649338887,101,145,8,140,BLUE HEART COMPACT MIRROR,1.88,3.75,1.1428571428571428,2.901959617067301,243.0980403829327,0.0,20.31371731947111,4.972009721883324,1.0,Markdown / clear,189.88
84877A,2.5392146649338887,128,71,9,70,PINK ROUND COMPACT MIRROR,1.88,3.75,1.2857142857142858,3.264704569200714,195.73529543079928,0.0,20.31371731947111,6.3011608356541124,1.0,Markdown / clear,240.64
84877B,9.897926359521536,43,114,9,115,GREEN ROUND COMPACT MIRROR,1.64,3.29,1.2857142857142858,12.725905319384832,144.27409468061518,0.0,79.18341087617229,0.5430430379823341,0.0,Healthy,0.0
84898F,2.8154898181844623,3,107,11,57,YELLOW FLOWERS FELT HANDBAG KIT,1.05,2.1,1.5714285714285714,4.424341142861298,105.5756588571387,0.0,22.5239185454757,0.13319174432028832,0.0,Healthy,0.0
84877D,2.5392146649338887,92,60,19,132,BLUE ROUND COMPACT MIRROR,1.68,3.36,2.7142857142857144,6.8921540905348415,145.10784590946517,0.0,20.31371731947111,4.528959350626393,1.0,Markdown / clear,154.56
84880,4.938436184855198,0,306,20,254,WHITE WIRE EGG HOLDER,2.98,5.95,2.857142857142857,14.109817671014852,291.89018232898513,0.0,39.507489478841585,0.0,0.0,Healthy,0.0
84881,2.5392146649338887,44,30,13,34,BLUE WIRE SPIRAL CANDLE HOLDER,3.18,6.35,1.8571428571428572,4.715684377734365,69.28431562226564,0.0,20.31371731947111,2.166024037256101,0.388674679085367,Healthy,0.0
84882,3.213589132020008,15,27,10,25,GREEN WIRE STANDING CANDLE HOLDER,1.88,3.75,1.4285714285714286,4.59084161717144,37.40915838282856,0.0,25.708713056160065,0.5834597775171733,0.0,Healthy,0.0
84884A,3.3726285907061757,0,302,16,241,ANT WHITE WIRE HEART SPIRAL,1.98,3.95,2.2857142857142856,7.708865350185544,294.29113464981447,0.0,26.981028725649406,0.0,0.0,Healthy,0.0
84886,2.5392146649338887,38,0,20,30,BLUE METAL WALL SHELF,4.97,9.95,2.857142857142857,7.254899042668254,30.745100957331747,0.0,20.31371731947111,1.8706571230848148,0.2902190410282716,Healthy,0.0
84891B,2.5392146649338887,60,0,14,39,GREEN WIRE GOBLET CANDLEHOLDER,3.98,7.95,2.0,5.078429329867777,54.921570670132226,0.0,20.31371731947111,2.9536691417128655,0.6512230472376218,Markdown / clear,238.8
84879,657.3053486504033,0,4140,15,3601,ASSORTED COLOUR BIRD ORNAMENT,0.84,1.69,2.142857142857143,1408.5114613937212,2731.488538606279,0.2414638881959792,5258.442789203226,0.0,0.0,Healthy,0.0
84916,2.5392146649338887,122,180,8,108,HAND TOWEL PALE BLUE W FLOWERS,2.1,4.21,1.1428571428571428,2.901959617067301,299.0980403829327,0.0,20.31371731947111,6.005793921482827,1.0,Markdown / clear,256.2
84917,2.5392146649338887,151,150,19,158,WHITE HAND TOWEL WITH BUTTERFLY,2.1,4.21,2.7142857142857144,6.8921540905348415,294.10784590946514,0.0,20.31371731947111,7.433400673310711,1.0,Markdown / clear,317.1
84918,2.5392146649338887,27,116,7,60,CREAM CUSHION COVER WITH FLOWERS,2.96,5.91,1.0,2.5392146649338887,140.4607853350661,0.0,20.31371731947111,1.3291511137707894,0.10971703792359648,Healthy,0.0
84927A,2.8154898181844623,275,167,17,232,WAKE UP COCKEREL TILE HOOK,1.05,2.1,2.4285714285714284,6.83761812987655,435.16238187012345,0.0,22.5239185454757,12.209243229359764,1.0,Markdown / clear,288.75
84927D,2.8154898181844623,1633,892,14,1200,LA PALMIERA TILE HOOK,1.05,2.1,2.0,5.630979636368925,2519.369020363631,0.0,22.5239185454757,72.50070615834362,1.0,Markdown / clear,1714.65
84927E,2.8154898181844623,548,238,15,566,FLOWERS TILE HOOK,1.05,2.1,2.142857142857143,6.033192467538133,779.9668075324619,0.0,22.5239185454757,24.329691962506004,1.0,Markdown / clear,575.4
84927F,19.927686965673733,31,170,11,102,PSYCHEDELIC TILE HOOK,0.62,1.25,1.5714285714285714,31.314936660344436,169.68506333965556,0.0,159.42149572538986,0.1944530745928942,0.0,Healthy,0.0
84929,22.031032784669843,372,1680,20,1154,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,0.1,0.19,2.857142857142857,62.94580795619955,1989.0541920438004,0.0,176.24826227735875,2.110659107745359,0.3702197025817863,Healthy,0.0
84931A,8.748483929899342,2,85,21,75,PINK SCOTTIE DOG W FLOWER PATTERN,1.27,2.55,3.0,26.245451789698024,60.75454821030198,0.18993935719597366,69.98787143919473,0.02857637986229649,0.0,Healthy,0.0
84926F,26.947162114238314,140,174,14,279,PSYCHEDELIC TILE COASTER,0.62,1.25,2.0,53.89432422847663,260.10567577152335,0.06772159221676222,215.5772969139065,0.649419034398185,0.0,Healthy,0.0
84931B,22.145798343986886,0,53,8,50,BLUE SCOTTIE DOG W FLOWER PATTERN,1.27,2.55,1.1428571428571428,25.309483821699295,27.690516178300705,0.4461896764339859,177.1663867518951,0.0,0.0,Healthy,0.0
84932B,3.1040244695712698,311,172,7,163,SMALL PINK PEONY FOLDING STOOL,0.98,1.95,1.0,3.1040244695712698,479.89597553042876,0.0,24.832195756570158,12.524063640957523,1.0,Markdown / clear,304.78
84932C,3.1040244695712698,155,134,12,155,SMALL ORIENTAL BLUE FOLDING STOOL,0.98,1.95,1.7142857142857142,5.321184804979319,283.67881519502066,0.0,24.832195756570158,6.241896669930598,1.0,Markdown / clear,151.9
84932D,3.1040244695712698,602,189,21,425,SMALL ORIENTAL RED FOLDING STOOL,0.98,1.95,3.0,9.31207340871381,781.6879265912862,0.0,24.832195756570158,24.242721259988517,1.0,Markdown / clear,589.96
84933A,2.8154898181844623,554,0,9,379,LARGE GREEN PEONY FOLDING STOOL,1.05,2.1,1.2857142857142858,3.6199154805228804,550.3800845194771,0.0,22.5239185454757,24.59607545114658,1.0,Markdown / clear,581.7
84933B,2.8154898181844623,802,0,12,556,LARGE PINK PEONY FOLDING STOOL,1.05,2.1,1.7142857142857142,4.826553974030507,797.1734460259695,0.0,22.5239185454757,35.60659298162375,1.0,Markdown / clear,842.1
84933C,2.8154898181844623,800,0,10,465,LARGE BLUE ORIENTAL FOLDING STOOL,1.05,2.1,1.4285714285714286,4.022128311692089,795.9778716883079,0.0,22.5239185454757,35.517798485410225,1.0,Markdown / clear,840.0
84932A,3.1040244695712698,368,166,17,305,SMALL GREEN PEONY FOLDING STOOL,0.98,1.95,2.4285714285714284,7.538345140387369,526.4616548596126,0.0,24.832195756570158,14.81947080344813,1.0,Markdown / clear,360.64
84926E,14.897209581437394,467,709,14,506,FLOWERS TILE COASTER,0.14,0.29,2.0,29.79441916287479,1146.2055808371251,0.0,119.17767665149916,3.9185190810994515,0.9728396936998172,Markdown / clear,65.38
84926D,14.71277721603041,240,261,19,484,LA PALMIERA TILE COASTER,0.42,0.84,2.7142857142857144,39.934681014939684,461.06531898506034,0.04738570457632163,117.70221772824328,2.039043992816889,0.3463479976056297,Healthy,0.0
84926C,4.047265063361509,123,90,9,81,FAIRY CAKES TILE COASTER,0.62,1.25,1.2857142857142858,5.2036265100362264,207.79637348996377,0.0,32.378120506892074,3.7988616409596094,0.9329538803198698,Markdown / clear,76.26
84919,2.5392146649338887,327,219,16,293,BLUE CUSHION COVER WITH FLOWER,3.48,6.95,2.2857142857142856,5.803919234134602,540.1960807658654,0.0,20.31371731947111,16.097496822335117,1.0,Markdown / clear,1137.96
84920,2.5392146649338887,0,79,21,69,PINK FLOWER FABRIC PONY,1.88,3.75,3.0,7.617643994801666,71.38235600519833,0.0,20.31371731947111,0.0,0.0,Healthy,0.0
84921,2.5392146649338887,42,0,16,40,CREAM AND PINK FLOWERS PONY,1.88,3.75,2.2857142857142856,5.803919234134602,36.196080765865396,0.09509798085336507,20.31371731947111,2.067568399199006,0.3558561330663353,Healthy,0.0
84922,2.5392146649338887,968,300,14,727,PINK BUTTERFLY WASHBAG,2.12,4.25,2.0,5.078429329867777,1262.9215706701323,0.0,20.31371731947111,47.65252881963423,1.0,Markdown / clear,2052.16
84923,11.419022855048599,0,57,13,35,PINK BUTTERFLY HANDBAG W BOBBLES,2.06,4.13,1.8571428571428572,21.206756730804543,35.79324326919546,0.0,91.35218284038879,0.0,0.0,Healthy,0.0
84924A,6.4200617044037935,26,71,16,52,WAKE UP COCKEREL CALENDAR SIGN,1.88,3.75,2.2857142857142856,14.674426752922956,82.32557324707705,0.0,51.36049363523035,0.5062256641195032,0.0,Healthy,0.0
84924D,2.5392146649338887,2307,760,15,1597,LA PALMIERA METAL SIGN CALENDAR,1.88,3.75,2.142857142857143,5.44117428200119,3061.558825717999,0.0,20.31371731947111,113.56857849885968,1.0,Markdown / clear,4337.16
84924F,2.5392146649338887,3005,0,14,2610,PSYCHEDELIC METAL SIGN CALENDAR,1.14,2.27,2.0,5.078429329867777,2999.921570670132,0.0,20.31371731947111,147.929596180786,1.0,Markdown / clear,3425.7
84925A,2.5392146649338887,397,163,9,265,WAKE UP COCKEREL WALL THERMOMETER,1.27,2.55,1.2857142857142858,3.264704569200714,556.7352954307993,0.0,20.31371731947111,19.54344415433346,1.0,Markdown / clear,504.19
84925C,2.527455328645957,73,0,16,61,FAIRY CAKES  WALL THERMOMETER,1.27,2.55,2.2857142857142856,5.777040751190758,67.22295924880925,0.0,20.219642629167655,3.6103506545014072,0.8701168848338025,Markdown / clear,92.71
84925D,2.5392146649338887,764,272,18,699,LA PALMIERA WALL THERMOMETER,1.27,2.55,2.5714285714285716,6.529409138401428,1029.4705908615986,0.0,20.31371731947111,37.61005373781049,1.0,Markdown / clear,970.28
84925E,2.5392146649338887,1049,0,17,702,FLOWERS WALL THERMOMETER,1.27,2.55,2.4285714285714284,6.166664186268015,1042.833335813732,0.0,20.31371731947111,51.639982160946595,1.0,Markdown / clear,1332.23
84925F,2.5392146649338887,348,338,8,418,PSYCHEDELIC WALL THERMOMETER,1.27,2.55,1.1428571428571428,2.901959617067301,683.0980403829327,0.0,20.31371731947111,17.13128102193462,1.0,Markdown / clear,441.96
84926A,34.064380619170706,81,392,17,331,WAKE UP COCKEREL TILE COASTER,0.62,1.25,2.4285714285714284,82.72778150370029,390.27221849629973,0.0,272.51504495336565,0.2972312960330729,0.0,Healthy,0.0
84926B,3.1040244695712698,192,0,17,159,SCOTTS ROSES TILE COASTER,0.62,1.25,2.4285714285714284,7.538345140387369,184.46165485961262,0.0,24.832195756570158,7.731897810494677,1.0,Markdown / clear,119.04
84875B,15.385433332704384,501,240,15,415,GREEN SQUARE COMPACT MIRROR,0.62,1.25,2.142857142857143,32.968785712937965,708.0312142870621,0.0,123.08346666163507,4.070408590109698,1.0,Markdown / clear,310.62
84934,4.047265063361509,1623,0,17,1469,ASSTD DESIGN POP ART SLIM PEN,0.47,0.85,2.4285714285714284,9.829072296735093,1613.1709277032649,0.0,32.378120506892074,50.12644262827192,1.0,Markdown / clear,762.81
84875A,2.5392146649338887,22,0,10,17,PINK SQUARE COMPACT MIRROR,1.88,3.75,1.4285714285714286,3.627449521334127,18.37255047866587,0.0,20.31371731947111,1.0830120186280505,0.02767067287601684,Healthy,0.0
84873A,2.5392146649338887,126,100,7,69,FUNKY FLOWER PICNIC BAG FOR 4,5.51,11.02,1.0,2.5392146649338887,223.4607853350661,0.0,20.31371731947111,6.202705197597017,1.0,Markdown / clear,694.26
84816,2.5392146649338887,49,23,17,34,DANISH ROSE BEDSIDE CABINET,19.98,39.95,2.4285714285714284,6.166664186268015,65.83333581373199,0.0,20.31371731947111,2.41216313239884,0.47072104413294663,Healthy,0.0
84817,10.422789951455774,113,489,9,285,DANISH ROSE DECORATIVE PLATE,1.05,2.1,1.2857142857142858,13.400729937585997,588.599270062414,0.0,83.3823196116462,1.3552033635703393,0.1184011211901131,Healthy,0.0
84818,2.5392146649338887,0,388,20,338,DANISH ROSE PHOTO FRAME,1.25,2.51,2.857142857142857,7.254899042668254,380.7451009573318,0.0,20.31371731947111,0.0,0.0,Healthy,0.0
84819,27.22125546057051,0,294,10,275,DANISH ROSE ROUND SEWING BOX,2.12,4.25,1.4285714285714286,38.887507800815015,255.112492199185,0.0723182101847818,217.7700436845641,0.0,0.0,Healthy,0.0
84820,2.81727834435152,152,114,19,221,DANISH ROSE TRINKET TRAYS,2.98,5.95,2.7142857142857144,7.646898363239841,258.3531016367602,0.0,22.53822675481216,6.744097557166795,1.0,Markdown / clear,452.96
84821,9.879368772547982,108,606,16,488,DANISH ROSE DELUXE COASTER,0.42,0.85,2.2857142857142856,22.58141433725253,691.4185856627474,0.0,79.03495018038386,1.3664840650055239,0.12216135500184129,Healthy,0.0
84815,2.5392146649338887,1288,911,15,1032,SET OF 3 DANISH ROSE PLANTERS,2.12,4.25,2.142857142857143,5.44117428200119,2193.558825717999,0.0,20.31371731947111,63.40543090876951,1.0,Markdown / clear,2730.56
84823,2.5392146649338887,198,106,9,107,DANISH ROSE FOLDING CHAIR,3.98,7.95,1.2857142857142858,3.264704569200714,300.7352954307993,0.0,20.31371731947111,9.747108167652456,1.0,Markdown / clear,788.04
84826,5.378814799227114,66,572,9,584,ASSTD DESIGN 3D PAPER STICKERS,0.47,0.85,1.2857142857142858,6.915619027577718,631.0843809724223,0.0,43.03051839381691,1.5337951403691104,0.17793171345637013,Healthy,0.0
84827,4.991963752629433,907,580,15,801,ASS DES PHONE SPONGE CRAFT STICKER,0.36,0.65,2.142857142857143,10.697065184205927,1476.302934815794,0.0,39.93571002103546,22.711503051335587,1.0,Markdown / clear,326.52
84828,25.896407519773774,0,351,21,312,JUNGLE POPSICLES ICE LOLLY HOLDERS,0.62,1.25,3.0,77.68922255932132,273.3107774406787,0.1240039184593632,207.1712601581902,0.0,0.0,Healthy,0.0
84830,2.5392146649338887,733,0,21,619,LARGE ENGLISH ARBORETUM,8.48,16.95,3.0,7.617643994801666,725.3823560051983,0.0,20.31371731947111,36.083991347925505,1.0,Markdown / clear,6215.84
84832,121.87238314048247,0,589,20,554,ZINC WILLIE WINKIE  CANDLE STICK,0.42,0.85,2.857142857142857,348.20680897280704,240.79319102719296,0.5653552508534423,974.9790651238598,0.0,0.0,Reorder now,295.98
84836,112.65543662617831,0,1066,14,859,ZINC METAL HEART DECORATION,0.62,1.25,2.0,225.31087325235663,840.6891267476434,0.02131649971170735,901.2434930094265,0.0,0.0,Healthy,0.0
84824,2.5392146649338887,26,18,17,27,DANISH ROSE UMBRELLA STAND,7.98,15.95,2.4285714285714284,6.166664186268015,37.833335813731985,0.0,20.31371731947111,1.2799232947422416,0.09330776491408055,Healthy,0.0
84837,2.5392146649338887,0,67,15,50,WHITE SWEETHEARTS CABINET 4 DRAWERS,6.38,12.75,2.142857142857143,5.44117428200119,61.55882571799881,0.0,20.31371731947111,0.0,0.0,Healthy,0.0
84813,4.118800840000022,0,178,15,138,SET OF 4 DIAMOND NAPKIN RINGS,6.38,12.75,2.142857142857143,8.826001800000046,169.17399819999994,0.0,32.950406720000174,0.0,0.0,Healthy,0.0
84801B,2.8154898181844623,362,180,10,208,WHITE HYDRANGEA ART FLOWER,1.05,2.1,1.4285714285714286,4.022128311692089,537.9778716883079,0.0,22.5239185454757,16.071803814648128,1.0,Markdown / clear,380.1
84802A,3.1040244695712698,175,109,13,141,WHITE ANEMONE ARTIFICIAL FLOWER,0.84,1.69,1.8571428571428572,5.764616872060929,278.2353831279391,0.0,24.832195756570158,7.047302691857127,1.0,Markdown / clear,147.0
84802B,3.1040244695712698,1018,369,17,718,PURPLE ANEMONE ARTIFICIAL FLOWER,0.84,1.69,2.4285714285714284,7.538345140387369,1379.4616548596127,0.0,24.832195756570158,40.995166516060316,1.0,Markdown / clear,855.12
84803A,3.1040244695712698,215,103,13,126,PINK ALLIUM  ARTIFICIAL FLOWER,0.84,1.69,1.8571428571428572,5.764616872060929,312.2353831279391,0.0,24.832195756570158,8.658114735710184,1.0,Markdown / clear,180.6
84803B,3.1040244695712698,91,0,12,72,WHITE ALLIUM  ARTIFICIAL FLOWER,0.84,1.69,1.7142857142857142,5.321184804979319,85.67881519502068,0.0,24.832195756570158,3.664597399765706,0.8881991332552354,Markdown / clear,76.44
84804A,2.5392146649338887,385,203,8,208,CREAM DELPHINIUM ARTIFICIAL FLOWER,1.48,2.95,1.1428571428571428,2.901959617067301,585.0980403829327,0.0,20.31371731947111,18.952710325990886,1.0,Markdown / clear,569.8
84804B,2.5392146649338887,636,268,13,413,BLUE DELPHINIUM ARTIFICIAL FLOWER,1.48,2.95,1.8571428571428572,4.715684377734365,899.2843156222656,0.0,20.31371731947111,31.308892902156373,1.0,Markdown / clear,941.28
84805B,2.5392146649338887,1122,0,16,897,BLUE CLIMBING HYDRANGA ART FLOWER,1.48,2.95,2.2857142857142856,5.803919234134602,1116.1960807658654,0.0,20.31371731947111,55.23361295003058,1.0,Markdown / clear,1660.56
84806A,3.1040244695712698,515,0,20,490,PINK CANDYSTUFT ARTIFICIAL FLOWER,0.72,1.45,2.857142857142857,8.8686413416322,506.1313586583678,0.0,24.832195756570158,20.739205064608118,1.0,Markdown / clear,370.8
84806B,6.066346810436389,141,199,8,171,WHITE CANDYSTUFT ARTIFICIAL FLOWER,0.72,1.45,1.1428571428571428,6.932967783355873,333.0670322166441,0.0,48.530774483491115,2.9053729618093045,0.6351243206031015,Markdown / clear,101.52
84807,3.1040244695712698,903,0,7,499,RED POPPY ARTIFICIAL FLOWER,0.84,1.69,1.0,3.1040244695712698,899.8959755304287,0.0,24.832195756570158,36.36408188998278,1.0,Markdown / clear,758.52
84809A,2.8154898181844623,462,203,15,323,WHITE CHRYSANTHEMUMS ART FLOWER,1.05,2.1,2.142857142857143,6.033192467538133,658.9668075324619,0.0,22.5239185454757,20.511528625324402,1.0,Markdown / clear,485.1
84809B,2.8154898181844623,1075,0,9,761,PINK CHRYSANTHEMUMS ART FLOWER,1.05,2.1,1.2857142857142858,3.6199154805228804,1071.3800845194771,0.0,22.5239185454757,47.72704171476999,1.0,Markdown / clear,1128.75
84805A,6.371539075605975,699,0,19,577,CREAM CLIMBING HYDRANGA ART FLOWER,1.88,3.75,2.7142857142857144,17.294177490930505,681.7058225090695,0.0,50.9723126048478,13.713327182520663,1.0,Markdown / clear,1314.12
84838,2.5392146649338887,546,0,11,318,ANT WHITE HIGH RISE BIRD BOX,4.25,8.5,1.5714285714285714,3.990194473467539,542.0098055265324,0.0,20.31371731947111,26.878389189587075,1.0,Markdown / clear,2320.5
84839,2.5392146649338887,0,436,20,325,SWEETHEART KEY CABINET,3.38,6.75,2.857142857142857,7.254899042668254,428.7451009573318,0.0,20.31371731947111,0.0,0.0,Healthy,0.0
84840,2.5392146649338887,0,83,14,54,SWEETHEART CARRY-ALL BASKET,4.25,8.5,2.0,5.078429329867777,77.92157067013223,0.0,20.31371731947111,0.0,0.0,Healthy,0.0
84858C,2.5392146649338887,609,194,18,436,PINK RIVIERA HANDBAG,2.98,5.95,2.5714285714285716,6.529409138401428,796.4705908615986,0.0,20.31371731947111,29.979741788385585,1.0,Markdown / clear,1814.82
84859A,11.891448273162826,74,160,14,129,SILVER DISCO HANDBAG,0.98,1.95,2.0,23.782896546325652,210.21710345367435,0.0,95.13158618530261,0.7778699269857507,0.0,Healthy,0.0
84859B,3.6021602796645866,809,239,19,632,BLUE DISCO HANDBAG,0.98,1.95,2.7142857142857144,9.777292187661022,1038.222707812339,0.0,28.817282237316693,28.07343153798148,1.0,Markdown / clear,792.82
84859C,6.812519059730236,203,206,10,179,PINK DISCO HANDBAG,0.98,1.95,1.4285714285714286,9.732170085328908,399.2678299146711,0.0,54.50015247784189,3.724760221222017,0.9082534070740057,Markdown / clear,198.94
84864A,2.5392146649338887,54,0,17,36,PINK PAISLEY PHOTO ALBUM,3.38,6.75,2.4285714285714284,6.166664186268015,47.833335813731985,0.0,20.31371731947111,2.658302227541579,0.5527674091805262,Markdown / clear,182.52
84865,2.5392146649338887,11,31,7,20,NEW BAROQUE BLACK PHOTO ALBUM,4.25,8.5,1.0,2.5392146649338887,39.46078533506611,0.0,20.31371731947111,0.5415060093140253,0.0,Healthy,0.0
84858B,3.1040244695712698,1508,0,16,1041,BLUE RIVIERA HANDBAG,0.62,1.25,2.2857142857142856,7.094913073305759,1500.9050869266941,0.0,24.832195756570158,60.72761405326027,1.0,Markdown / clear,934.96
84867A,2.5392146649338887,102,0,8,59,PINK BABY GIRLS PHOTO ALBUM,3.48,6.95,1.1428571428571428,2.901959617067301,99.0980403829327,0.0,20.31371731947111,5.021237540911871,1.0,Markdown / clear,354.96
84868B,2.5392146649338887,36,0,16,23,BLUE BABY BOY'S MEMORY BOX,3.48,6.95,2.2857142857142856,5.803919234134602,30.196080765865396,0.0,20.31371731947111,1.7722014850277192,0.2574004950092397,Healthy,0.0
84869,2.5392146649338887,422,181,16,338,CANDY BUTTON PHOTO ALBUM,2.98,5.95,2.2857142857142856,5.803919234134602,597.1960807658654,0.0,20.31371731947111,20.774139630047152,1.0,Markdown / clear,1257.56
84870B,2.5392146649338887,35,36,17,55,BLUE GEISHA GIRL,1.88,3.75,2.4285714285714284,6.166664186268015,64.83333581373199,0.0,20.31371731947111,1.7229736659991715,0.2409912219997238,Healthy,0.0
84870C,2.5392146649338887,20,36,10,37,GREEN GEISHA GIRL,1.88,3.75,1.4285714285714286,3.627449521334127,52.37255047866587,0.0,20.31371731947111,0.9845563805709551,0.0,Healthy,0.0
84872A,2.5392146649338887,0,42,9,36,TEATIME FUNKY FLOWER BACKPACK FOR 2,5.51,11.02,1.2857142857142858,3.264704569200714,38.73529543079928,0.0,20.31371731947111,0.0,0.0,Healthy,0.0
84867B,2.5392146649338887,64,0,19,38,BLUE BABY BOY'S PHOTO ALBUM,6.78,13.57,2.7142857142857144,6.8921540905348415,57.107845909465155,0.0,20.31371731947111,3.1505804178270562,0.7168601392756854,Markdown / clear,433.92
84858A,2.5392146649338887,239,0,16,198,NATURAL RIVIERA HANDBAG,2.98,5.95,2.2857142857142856,5.803919234134602,233.1960807658654,0.0,20.31371731947111,11.765448747822914,1.0,Markdown / clear,712.22
84857C,3.1040244695712698,382,188,10,207,PINK MONTE CARLO HANDBAG,0.98,1.95,1.4285714285714286,4.4343206708161,565.5656793291839,0.0,24.832195756570158,15.3832550187967,1.0,Markdown / clear,374.36
84842,2.5392146649338887,1879,766,18,1997,HELLO SAILOR BATHROOM SET,1.88,3.75,2.5714285714285716,6.529409138401428,2638.470590861599,0.0,20.31371731947111,92.49907195464124,1.0,Markdown / clear,3532.52
84843,5.281464875123321,0,82,12,61,WHITE SOAP RACK WITH 2 BOTTLES,2.98,5.95,1.7142857142857142,9.053939785925692,72.94606021407431,0.0,42.25171900098657,0.0,0.0,Healthy,0.0
84845C,4.047265063361509,47,0,10,43,CARNATION SQUARE HANDY TIN,0.62,1.25,1.4285714285714286,5.781807233373585,41.218192766626416,0.041437377520315954,32.378120506892074,1.4515975376024524,0.1505325125341508,Healthy,0.0
84845D,4.047265063361509,136,0,18,114,GERANIUM SQUARE HANDY TIN,0.62,1.25,2.5714285714285716,10.407253020072453,125.59274697992754,0.0,32.378120506892074,4.200367342849649,1.0,Markdown / clear,84.32
84846A,6.2229169427465,0,77,7,54,SCENTED CANDLE IN DIGITALIS TIN,1.05,2.1,1.0,6.2229169427465,70.7770830572535,0.0,49.783335541972,0.0,0.0,Healthy,0.0
84847,2.5392146649338887,1040,1183,8,1478,FLORAL BATHROOM SET,1.88,3.75,1.1428571428571428,2.901959617067301,2220.0980403829326,0.0,20.31371731947111,51.196931789689664,1.0,Markdown / clear,1955.2
84849A,4.435574205436875,0,151,12,120,HELLO SAILOR BLUE SOAP HOLDER,0.84,1.69,1.7142857142857142,7.603841495034644,143.39615850496534,0.0,35.484593643495,0.0,0.0,Healthy,0.0
84849B,3.1040244695712698,0,334,14,229,FAIRY SOAP SOAP HOLDER,0.84,1.69,2.0,6.2080489391425395,327.79195106085746,0.0,24.832195756570158,0.0,0.0,Healthy,0.0
