sku_id,week,units_sold,seasonal_naive_forecast,baseline_forecast
35071,2011-05-16,0,0.0,0.0
35071,2011-05-23,0,0.0,0.0
35071,2011-05-30,0,0.0,0.0
35071,2011-06-06,0,0.0,0.0
35071,2011-06-13,0,0.0,0.0
35071,2011-06-20,0,0.0,0.0
35071,2011-06-27,0,0.0,0.0
35071,2011-07-04,0,0.0,0.0
35071,2011-07-11,0,0.0,0.0
35071,2011-07-18,0,0.0,0.0
35071,2011-07-25,0,0.0,0.0
35071,2011-08-01,0,0.0,0.0
35071,2011-08-08,0,0.0,0.0
35071,2011-08-15,0,0.0,0.0
35071,2011-08-22,0,0.0,0.0
35071,2011-08-29,0,0.0,0.0
35071,2011-09-05,0,0.0,0.0
35071,2011-09-12,0,0.0,0.0
35071,2011-09-19,0,0.0,0.0
35071,2011-09-26,0,0.0,0.0
35071,2011-10-03,0,0.0,0.0
35071,2011-10-10,0,0.0,0.0
35071,2011-10-17,0,0.0,0.0
35071,2011-10-24,0,0.0,0.0
35071,2011-10-31,0,0.0,0.0
35071,2011-11-07,0,0.0,0.0
35071,2011-11-14,0,0.0,0.0
35071,2011-11-21,0,0.0,0.0
35071,2011-11-28,0,0.0,0.0
35071,2011-12-05,0,0.0,0.0
35085E,2009-11-30,1,,
35085E,2009-12-07,6,,1.0
35085E,2009-12-14,0,,3.5
35085E,2009-12-21,0,,2.3333333333333335
35085E,2009-12-28,0,,1.75
35085E,2010-01-04,0,,1.5
35085E,2010-01-11,0,,0.0
35085E,2010-01-18,0,,0.0
35085E,2010-01-25,0,,0.0
35085E,2010-02-01,0,,0.0
35085E,2010-02-08,0,,0.0
35085E,2010-02-15,0,,0.0
35085E,2010-02-22,0,,0.0
35085E,2010-03-01,0,,0.0
35085E,2010-03-08,0,,0.0
35085E,2010-03-15,6,,0.0
35085E,2010-03-22,2,,1.5
35085E,2010-03-29,0,,2.0
35085E,2010-04-05,6,,2.0
35085E,2010-04-12,0,,3.5
35085E,2010-04-19,0,,2.0
35085E,2010-04-26,0,,1.5
35085E,2010-05-03,0,,1.5
35085E,2010-05-10,0,,0.0
35085E,2010-05-17,0,,0.0
35085E,2010-05-24,0,,0.0
35085E,2010-05-31,3,,0.0
35085E,2010-06-07,6,,0.75
35085E,2010-06-14,0,,2.25
35085E,2010-06-21,0,,2.25
35085E,2010-06-28,0,,2.25
35085E,2010-07-05,0,,1.5
35085E,2010-07-12,9,,0.0
35085E,2010-07-19,0,,2.25
35085E,2010-07-26,0,,2.25
35085E,2010-08-02,0,,2.25
35085E,2010-08-09,0,,2.25
35085E,2010-08-16,0,,0.0
35085E,2010-08-23,0,,0.0
35085E,2010-08-30,0,,0.0
35085E,2010-09-06,0,,0.0
35085E,2010-09-13,0,,0.0
35085E,2010-09-20,0,,0.0
35085E,2010-09-27,0,,0.0
35085E,2010-10-04,0,,0.0
35085E,2010-10-11,0,,0.0
35085E,2010-10-18,0,,0.0
35085E,2010-10-25,0,,0.0
35085E,2010-11-01,0,,0.0
35085E,2010-11-08,0,,0.0
35085E,2010-11-15,0,,0.0
35085E,2010-11-22,0,,0.0
35085E,2010-11-29,0,1.0,1.0
35085E,2010-12-06,0,6.0,6.0
35085E,2010-12-13,0,0.0,0.0
35085E,2010-12-20,0,0.0,0.0
35085E,2010-12-27,0,0.0,0.0
35085E,2011-01-03,0,0.0,0.0
35085E,2011-01-10,0,0.0,0.0
35085E,2011-01-17,0,0.0,0.0
35085E,2011-01-24,0,0.0,0.0
35085E,2011-01-31,0,0.0,0.0
35085E,2011-02-07,0,0.0,0.0
35085E,2011-02-14,0,0.0,0.0
35085E,2011-02-21,0,0.0,0.0
35085E,2011-02-28,0,0.0,0.0
35085E,2011-03-07,0,0.0,0.0
35085E,2011-03-14,0,6.0,6.0
35085E,2011-03-21,0,2.0,2.0
35085E,2011-03-28,0,0.0,0.0
35085E,2011-04-04,0,6.0,6.0
35085E,2011-04-11,0,0.0,0.0
35085E,2011-04-18,0,0.0,0.0
35085E,2011-04-25,0,0.0,0.0
35085E,2011-05-02,0,0.0,0.0
35085E,2011-05-09,0,0.0,0.0
35085E,2011-05-16,0,0.0,0.0
35085E,2011-05-23,0,0.0,0.0
35085E,2011-05-30,0,3.0,3.0
35085E,2011-06-06,0,6.0,6.0
35085E,2011-06-13,0,0.0,0.0
35085E,2011-06-20,0,0.0,0.0
35085E,2011-06-27,0,0.0,0.0
35085E,2011-07-04,0,0.0,0.0
35085E,2011-07-11,0,9.0,9.0
35085E,2011-07-18,0,0.0,0.0
35085E,2011-07-25,0,0.0,0.0
35085E,2011-08-01,0,0.0,0.0
35085E,2011-08-08,0,0.0,0.0
35085E,2011-08-15,0,0.0,0.0
35085E,2011-08-22,0,0.0,0.0
35085E,2011-08-29,0,0.0,0.0
35085E,2011-09-05,0,0.0,0.0
35085E,2011-09-12,0,0.0,0.0
35085E,2011-09-19,0,0.0,0.0
35085E,2011-09-26,0,0.0,0.0
35085E,2011-10-03,0,0.0,0.0
35085E,2011-10-10,0,0.0,0.0
35085E,2011-10-17,0,0.0,0.0
35085E,2011-10-24,0,0.0,0.0
35085E,2011-10-31,0,0.0,0.0
35085E,2011-11-07,0,0.0,0.0
35085E,2011-11-14,0,0.0,0.0
35085E,2011-11-21,0,0.0,0.0
35085E,2011-11-28,0,0.0,0.0
35085E,2011-12-05,0,0.0,0.0
35095A,2009-11-30,19,,
35095A,2009-12-07,48,,19.0
35095A,2009-12-14,8,,33.5
35095A,2009-12-21,0,,25.0
35095A,2009-12-28,0,,18.75
35095A,2010-01-04,0,,14.0
35095A,2010-01-11,12,,2.0
35095A,2010-01-18,9,,3.0
35095A,2010-01-25,2,,5.25
35095A,2010-02-01,24,,5.75
35095A,2010-02-08,6,,11.75
35095A,2010-02-15,7,,10.25
35095A,2010-02-22,0,,9.75
35095A,2010-03-01,364,,9.25
35095A,2010-03-08,0,,94.25
35095A,2010-03-15,0,,92.75
35095A,2010-03-22,56,,91.0
35095A,2010-03-29,0,,105.0
35095A,2010-04-05,24,,14.0
35095A,2010-04-12,0,,20.0
35095A,2010-04-19,0,,20.0
35095A,2010-04-26,0,,6.0
35095A,2010-05-03,2,,6.0
35095A,2010-05-10,0,,0.5
35095A,2010-05-17,24,,0.5
35095A,2010-05-24,0,,6.5
35095A,2010-05-31,24,,6.5
35095A,2010-06-07,7,,12.0
35095A,2010-06-14,24,,13.75
35095A,2010-06-21,0,,13.75
35095A,2010-06-28,2,,13.75
35095A,2010-07-05,0,,8.25
35095A,2010-07-12,0,,6.5
35095A,2010-07-19,1,,0.5
35095A,2010-07-26,0,,0.75
35095A,2010-08-02,28,,0.25
35095A,2010-08-09,0,,7.25
35095A,2010-08-16,0,,7.25
35095A,2010-08-23,6,,7.0
35095A,2010-08-30,6,,8.5
35095A,2010-09-06,12,,3.0
35095A,2010-09-13,7,,6.0
35095A,2010-09-20,24,,7.75
35095A,2010-09-27,3,,12.25
35095A,2010-10-04,49,,11.5
35095A,2010-10-11,0,,20.75
35095A,2010-10-18,27,,19.0
35095A,2010-10-25,3,,19.75
35095A,2010-11-01,8,,19.75
35095A,2010-11-08,1,,9.5
35095A,2010-11-15,43,,9.75
35095A,2010-11-22,3,,13.75
35095A,2010-11-29,4,19.0,19.0
35095A,2010-12-06,3,48.0,48.0
35095A,2010-12-13,4,8.0,8.0
35095A,2010-12-20,2,0.0,3.5
35095A,2010-12-27,0,0.0,3.25
35095A,2011-01-03,0,0.0,2.25
35095A,2011-01-10,2,12.0,12.0
35095A,2011-01-17,2,9.0,9.0
35095A,2011-01-24,2,2.0,2.0
35095A,2011-01-31,1,24.0,24.0
35095A,2011-02-07,6,6.0,6.0
35095A,2011-02-14,2,7.0,7.0
35095A,2011-02-21,2,0.0,2.75
35095A,2011-02-28,0,364.0,364.0
35095A,2011-03-07,6,0.0,2.5
35095A,2011-03-14,0,0.0,2.5
35095A,2011-03-21,363,56.0,56.0
35095A,2011-03-28,0,0.0,92.25
35095A,2011-04-04,12,24.0,24.0
35095A,2011-04-11,0,0.0,93.75
35095A,2011-04-18,4,0.0,93.75
35095A,2011-04-25,0,0.0,4.0
35095A,2011-05-02,27,2.0,2.0
35095A,2011-05-09,13,0.0,7.75
35095A,2011-05-16,12,24.0,24.0
35095A,2011-05-23,24,0.0,13.0
35095A,2011-05-30,30,24.0,24.0
35095A,2011-06-06,1,7.0,7.0
35095A,2011-06-13,9,24.0,24.0
35095A,2011-06-20,0,0.0,16.0
35095A,2011-06-27,3,2.0,2.0
35095A,2011-07-04,31,0.0,3.25
35095A,2011-07-11,0,0.0,10.75
35095A,2011-07-18,24,1.0,1.0
35095A,2011-07-25,0,0.0,14.5
35095A,2011-08-01,12,28.0,28.0
35095A,2011-08-08,26,0.0,9.0
35095A,2011-08-15,0,0.0,15.5
35095A,2011-08-22,0,6.0,6.0
35095A,2011-08-29,0,6.0,6.0
35095A,2011-09-05,4,12.0,12.0
35095A,2011-09-12,2,7.0,7.0
35095A,2011-09-19,2,24.0,24.0
35095A,2011-09-26,8,3.0,3.0
35095A,2011-10-03,1,49.0,49.0
35095A,2011-10-10,8,0.0,3.25
35095A,2011-10-17,12,27.0,27.0
35095A,2011-10-24,7,3.0,3.0
35095A,2011-10-31,54,8.0,8.0
35095A,2011-11-07,48,1.0,1.0
35095A,2011-11-14,34,43.0,43.0
35095A,2011-11-21,40,3.0,3.0
35095A,2011-11-28,55,4.0,4.0
35095A,2011-12-05,24,3.0,3.0
35095B,2009-11-30,38,,
35095B,2009-12-07,60,,38.0
35095B,2009-12-14,14,,49.0
35095B,2009-12-21,0,,37.333333333333336
35095B,2009-12-28,0,,28.0
35095B,2010-01-04,0,,18.5
35095B,2010-01-11,12,,3.5
35095B,2010-01-18,32,,3.0
35095B,2010-01-25,5,,11.0
35095B,2010-02-01,24,,12.25
35095B,2010-02-08,0,,18.25
35095B,2010-02-15,6,,15.25
35095B,2010-02-22,0,,8.75
35095B,2010-03-01,368,,7.5
35095B,2010-03-08,1,,93.5
35095B,2010-03-15,0,,93.75
35095B,2010-03-22,13,,92.25
35095B,2010-03-29,0,,95.5
35095B,2010-04-05,24,,3.5
35095B,2010-04-12,0,,9.25
35095B,2010-04-19,1,,9.25
35095B,2010-04-26,24,,6.25
35095B,2010-05-03,1,,12.25
35095B,2010-05-10,0,,6.5
35095B,2010-05-17,0,,6.5
35095B,2010-05-24,6,,6.25
35095B,2010-05-31,24,,1.75
35095B,2010-06-07,0,,7.5
35095B,2010-06-14,8,,7.5
35095B,2010-06-21,0,,9.5
35095B,2010-06-28,2,,8.0
35095B,2010-07-05,2,,2.5
35095B,2010-07-12,0,,3.0
35095B,2010-07-19,1,,1.0
35095B,2010-07-26,24,,1.25
35095B,2010-08-02,28,,6.75
35095B,2010-08-09,2,,13.25
35095B,2010-08-16,0,,13.75
35095B,2010-08-23,6,,13.5
35095B,2010-08-30,7,,9.0
35095B,2010-09-06,6,,3.75
35095B,2010-09-13,6,,4.75
35095B,2010-09-20,24,,6.25
35095B,2010-09-27,3,,10.75
35095B,2010-10-04,24,,9.75
35095B,2010-10-11,24,,14.25
35095B,2010-10-18,16,,18.75
35095B,2010-10-25,4,,16.75
35095B,2010-11-01,21,,17.0
35095B,2010-11-08,1,,16.25
35095B,2010-11-15,190,,10.5
35095B,2010-11-22,26,,54.0
35095B,2010-11-29,13,38.0,38.0
35095B,2010-12-06,6,60.0,60.0
35095B,2010-12-13,10,14.0,14.0
35095B,2010-12-20,1,0.0,13.75
35095B,2010-12-27,0,0.0,7.5
35095B,2011-01-03,0,0.0,4.25
35095B,2011-01-10,12,12.0,12.0
35095B,2011-01-17,1,32.0,32.0
35095B,2011-01-24,1,5.0,5.0
35095B,2011-01-31,6,24.0,24.0
35095B,2011-02-07,0,0.0,5.0
35095B,2011-02-14,34,6.0,6.0
35095B,2011-02-21,2,0.0,10.25
35095B,2011-02-28,0,368.0,368.0
35095B,2011-03-07,24,1.0,1.0
35095B,2011-03-14,0,0.0,15.0
35095B,2011-03-21,369,13.0,13.0
35095B,2011-03-28,6,0.0,98.25
35095B,2011-04-04,12,24.0,24.0
35095B,2011-04-11,0,0.0,96.75
35095B,2011-04-18,4,1.0,1.0
35095B,2011-04-25,0,24.0,24.0
35095B,2011-05-02,6,1.0,1.0
35095B,2011-05-09,11,0.0,2.5
35095B,2011-05-16,13,0.0,5.25
35095B,2011-05-23,2,6.0,6.0
35095B,2011-05-30,30,24.0,24.0
35095B,2011-06-06,7,0.0,14.0
35095B,2011-06-13,8,8.0,8.0
35095B,2011-06-20,0,0.0,11.75
35095B,2011-06-27,3,2.0,2.0
35095B,2011-07-04,31,2.0,2.0
35095B,2011-07-11,0,0.0,10.5
35095B,2011-07-18,0,1.0,1.0
35095B,2011-07-25,0,24.0,24.0
35095B,2011-08-01,12,28.0,28.0
35095B,2011-08-08,24,2.0,2.0
35095B,2011-08-15,0,0.0,9.0
35095B,2011-08-22,0,6.0,6.0
35095B,2011-08-29,1,7.0,7.0
35095B,2011-09-05,64,6.0,6.0
35095B,2011-09-12,14,6.0,6.0
35095B,2011-09-19,0,24.0,24.0
35095B,2011-09-26,8,3.0,3.0
35095B,2011-10-03,5,24.0,24.0
35095B,2011-10-10,6,24.0,24.0
35095B,2011-10-17,12,16.0,16.0
35095B,2011-10-24,8,4.0,4.0
35095B,2011-10-31,2,21.0,21.0
35095B,2011-11-07,38,1.0,1.0
35095B,2011-11-14,5,190.0,190.0
35095B,2011-11-21,18,26.0,26.0
35095B,2011-11-28,28,13.0,13.0
35095B,2011-12-05,17,6.0,6.0
35096A,2009-11-30,27,,
35096A,2009-12-07,32,,27.0
35096A,2009-12-14,5,,29.5
35096A,2009-12-21,1,,21.333333333333332
35096A,2009-12-28,0,,16.25
35096A,2010-01-04,21,,9.5
35096A,2010-01-11,20,,6.75
35096A,2010-01-18,54,,10.5
35096A,2010-01-25,35,,23.75
35096A,2010-02-01,2,,32.5
35096A,2010-02-08,1,,27.75
35096A,2010-02-15,12,,23.0
35096A,2010-02-22,8,,12.5
35096A,2010-03-01,547,,5.75
35096A,2010-03-08,0,,142.0
35096A,2010-03-15,0,,141.75
35096A,2010-03-22,0,,138.75
35096A,2010-03-29,0,,136.75
35096A,2010-04-05,0,,0.0
35096A,2010-04-12,0,,0.0
35096A,2010-04-19,0,,0.0
35096A,2010-04-26,0,,0.0
35096A,2010-05-03,0,,0.0
35096A,2010-05-10,0,,0.0
35096A,2010-05-17,0,,0.0
35096A,2010-05-24,0,,0.0
35096A,2010-05-31,0,,0.0
35096A,2010-06-07,0,,0.0
35096A,2010-06-14,0,,0.0
35096A,2010-06-21,0,,0.0
35096A,2010-06-28,0,,0.0
35096A,2010-07-05,0,,0.0
35096A,2010-07-12,0,,0.0
35096A,2010-07-19,0,,0.0
35096A,2010-07-26,0,,0.0
35096A,2010-08-02,0,,0.0
35096A,2010-08-09,0,,0.0
35096A,2010-08-16,0,,0.0
35096A,2010-08-23,0,,0.0
35096A,2010-08-30,0,,0.0
35096A,2010-09-06,0,,0.0
35096A,2010-09-13,0,,0.0
35096A,2010-09-20,0,,0.0
35096A,2010-09-27,0,,0.0
35096A,2010-10-04,0,,0.0
35096A,2010-10-11,0,,0.0
35096A,2010-10-18,0,,0.0
35096A,2010-10-25,0,,0.0
35096A,2010-11-01,0,,0.0
35096A,2010-11-08,0,,0.0
35096A,2010-11-15,0,,0.0
35096A,2010-11-22,0,,0.0
35096A,2010-11-29,0,27.0,27.0
35096A,2010-12-06,0,32.0,32.0
35096A,2010-12-13,0,5.0,5.0
35096A,2010-12-20,0,1.0,1.0
35096A,2010-12-27,0,0.0,0.0
35096A,2011-01-03,0,21.0,21.0
35096A,2011-01-10,0,20.0,20.0
35096A,2011-01-17,0,54.0,54.0
35096A,2011-01-24,0,35.0,35.0
35096A,2011-01-31,0,2.0,2.0
35096A,2011-02-07,0,1.0,1.0
35096A,2011-02-14,0,12.0,12.0
35096A,2011-02-21,0,8.0,8.0
35096A,2011-02-28,0,547.0,547.0
35096A,2011-03-07,0,0.0,0.0
35096A,2011-03-14,0,0.0,0.0
35096A,2011-03-21,0,0.0,0.0
35096A,2011-03-28,0,0.0,0.0
35096A,2011-04-04,0,0.0,0.0
35096A,2011-04-11,0,0.0,0.0
35096A,2011-04-18,0,0.0,0.0
35096A,2011-04-25,0,0.0,0.0
35096A,2011-05-02,0,0.0,0.0
35096A,2011-05-09,0,0.0,0.0
35096A,2011-05-16,0,0.0,0.0
35096A,2011-05-23,0,0.0,0.0
35096A,2011-05-30,0,0.0,0.0
35096A,2011-06-06,0,0.0,0.0
35096A,2011-06-13,0,0.0,0.0
35096A,2011-06-20,0,0.0,0.0
35096A,2011-06-27,0,0.0,0.0
35096A,2011-07-04,0,0.0,0.0
35096A,2011-07-11,0,0.0,0.0
35096A,2011-07-18,0,0.0,0.0
35096A,2011-07-25,0,0.0,0.0
35096A,2011-08-01,0,0.0,0.0
35096A,2011-08-08,0,0.0,0.0
35096A,2011-08-15,0,0.0,0.0
35096A,2011-08-22,0,0.0,0.0
35096A,2011-08-29,0,0.0,0.0
35096A,2011-09-05,0,0.0,0.0
35096A,2011-09-12,0,0.0,0.0
35096A,2011-09-19,0,0.0,0.0
35096A,2011-09-26,0,0.0,0.0
35096A,2011-10-03,0,0.0,0.0
35096A,2011-10-10,0,0.0,0.0
35096A,2011-10-17,0,0.0,0.0
35096A,2011-10-24,0,0.0,0.0
35096A,2011-10-31,0,0.0,0.0
35096A,2011-11-07,0,0.0,0.0
35096A,2011-11-14,0,0.0,0.0
35096A,2011-11-21,0,0.0,0.0
35096A,2011-11-28,0,0.0,0.0
35096A,2011-12-05,0,0.0,0.0
35096B,2009-11-30,9,,
35096B,2009-12-07,15,,9.0
35096B,2009-12-14,0,,12.0
35096B,2009-12-21,1,,8.0
35096B,2009-12-28,0,,6.25
35096B,2010-01-04,21,,4.0
35096B,2010-01-11,18,,5.5
35096B,2010-01-18,21,,10.0
35096B,2010-01-25,29,,15.0
35096B,2010-02-01,6,,22.25
35096B,2010-02-08,0,,18.5
35096B,2010-02-15,6,,14.0
35096B,2010-02-22,0,,10.25
35096B,2010-03-01,167,,3.0
35096B,2010-03-08,0,,43.25
35096B,2010-03-15,0,,43.25
35096B,2010-03-22,0,,41.75
35096B,2010-03-29,0,,41.75
35096B,2010-04-05,0,,0.0
35096B,2010-04-12,0,,0.0
35096B,2010-04-19,0,,0.0
35096B,2010-04-26,0,,0.0
35096B,2010-05-03,0,,0.0
35096B,2010-05-10,0,,0.0
35096B,2010-05-17,0,,0.0
35096B,2010-05-24,0,,0.0
35096B,2010-05-31,0,,0.0
35096B,2010-06-07,0,,0.0
35096B,2010-06-14,0,,0.0
35096B,2010-06-21,0,,0.0
35096B,2010-06-28,0,,0.0
35096B,2010-07-05,0,,0.0
35096B,2010-07-12,0,,0.0
35096B,2010-07-19,0,,0.0
35096B,2010-07-26,0,,0.0
35096B,2010-08-02,0,,0.0
35096B,2010-08-09,0,,0.0
35096B,2010-08-16,0,,0.0
35096B,2010-08-23,0,,0.0
35096B,2010-08-30,0,,0.0
35096B,2010-09-06,0,,0.0
35096B,2010-09-13,0,,0.0
35096B,2010-09-20,0,,0.0
35096B,2010-09-27,0,,0.0
35096B,2010-10-04,0,,0.0
35096B,2010-10-11,0,,0.0
35096B,2010-10-18,0,,0.0
35096B,2010-10-25,0,,0.0
35096B,2010-11-01,0,,0.0
35096B,2010-11-08,0,,0.0
35096B,2010-11-15,0,,0.0
35096B,2010-11-22,0,,0.0
35096B,2010-11-29,0,9.0,9.0
35096B,2010-12-06,0,15.0,15.0
35096B,2010-12-13,0,0.0,0.0
35096B,2010-12-20,0,1.0,1.0
35096B,2010-12-27,0,0.0,0.0
35096B,2011-01-03,0,21.0,21.0
35096B,2011-01-10,0,18.0,18.0
35096B,2011-01-17,0,21.0,21.0
35096B,2011-01-24,0,29.0,29.0
35096B,2011-01-31,0,6.0,6.0
35096B,2011-02-07,0,0.0,0.0
35096B,2011-02-14,0,6.0,6.0
35096B,2011-02-21,0,0.0,0.0
35096B,2011-02-28,0,167.0,167.0
35096B,2011-03-07,0,0.0,0.0
35096B,2011-03-14,0,0.0,0.0
35096B,2011-03-21,0,0.0,0.0
35096B,2011-03-28,0,0.0,0.0
35096B,2011-04-04,0,0.0,0.0
35096B,2011-04-11,0,0.0,0.0
35096B,2011-04-18,0,0.0,0.0
35096B,2011-04-25,0,0.0,0.0
35096B,2011-05-02,0,0.0,0.0
35096B,2011-05-09,0,0.0,0.0
35096B,2011-05-16,0,0.0,0.0
35096B,2011-05-23,0,0.0,0.0
35096B,2011-05-30,0,0.0,0.0
35096B,2011-06-06,0,0.0,0.0
35096B,2011-06-13,0,0.0,0.0
35096B,2011-06-20,0,0.0,0.0
35096B,2011-06-27,0,0.0,0.0
35096B,2011-07-04,0,0.0,0.0
35096B,2011-07-11,0,0.0,0.0
35096B,2011-07-18,0,0.0,0.0
35096B,2011-07-25,0,0.0,0.0
35096B,2011-08-01,0,0.0,0.0
35096B,2011-08-08,0,0.0,0.0
35096B,2011-08-15,0,0.0,0.0
35096B,2011-08-22,0,0.0,0.0
35096B,2011-08-29,0,0.0,0.0
35096B,2011-09-05,0,0.0,0.0
35096B,2011-09-12,0,0.0,0.0
35096B,2011-09-19,0,0.0,0.0
35096B,2011-09-26,0,0.0,0.0
35096B,2011-10-03,0,0.0,0.0
35096B,2011-10-10,0,0.0,0.0
35096B,2011-10-17,0,0.0,0.0
35096B,2011-10-24,0,0.0,0.0
35096B,2011-10-31,0,0.0,0.0
35096B,2011-11-07,0,0.0,0.0
35096B,2011-11-14,0,0.0,0.0
35096B,2011-11-21,0,0.0,0.0
35096B,2011-11-28,0,0.0,0.0
35096B,2011-12-05,0,0.0,0.0
35160,2009-11-30,177,,
35160,2009-12-07,16,,177.0
35160,2009-12-14,1,,96.5
35160,2009-12-21,0,,64.66666666666667
35160,2009-12-28,0,,48.5
35160,2010-01-04,0,,4.25
35160,2010-01-11,288,,0.25
35160,2010-01-18,0,,72.0
35160,2010-01-25,7,,72.0
35160,2010-02-01,0,,73.75
35160,2010-02-08,8,,73.75
35160,2010-02-15,16,,3.75
35160,2010-02-22,4,,7.75
35160,2010-03-01,150,,7.0
35160,2010-03-08,17,,44.5
35160,2010-03-15,8,,46.75
35160,2010-03-22,20,,44.75
35160,2010-03-29,0,,48.75
35160,2010-04-05,1,,11.25
35160,2010-04-12,288,,7.25
35160,2010-04-19,0,,77.25
35160,2010-04-26,4,,72.25
35160,2010-05-03,26,,73.25
35160,2010-05-10,148,,79.5
35160,2010-05-17,32,,44.5
35160,2010-05-24,0,,52.5
35160,2010-05-31,8,,51.5
35160,2010-06-07,36,,47.0
35160,2010-06-14,24,,19.0
35160,2010-06-21,144,,17.0
35160,2010-06-28,8,,53.0
35160,2010-07-05,0,,53.0
35160,2010-07-12,36,,44.0
35160,2010-07-19,8,,47.0
35160,2010-07-26,1,,13.0
35160,2010-08-02,16,,11.25
35160,2010-08-09,8,,15.25
35160,2010-08-16,12,,8.25
35160,2010-08-23,296,,9.25
35160,2010-08-30,48,,83.0
35160,2010-09-06,32,,91.0
35160,2010-09-13,0,,97.0
35160,2010-09-20,0,,94.0
35160,2010-09-27,4,,20.0
35160,2010-10-04,92,,9.0
35160,2010-10-11,196,,24.0
35160,2010-10-18,0,,73.0
35160,2010-10-25,0,,73.0
35160,2010-11-01,0,,72.0
35160,2010-11-08,0,,49.0
35160,2010-11-15,0,,0.0
35160,2010-11-22,0,,0.0
35160,2010-11-29,0,177.0,177.0
35160,2010-12-06,0,16.0,16.0
35160,2010-12-13,0,1.0,1.0
35160,2010-12-20,0,0.0,0.0
35160,2010-12-27,0,0.0,0.0
35160,2011-01-03,0,0.0,0.0
35160,2011-01-10,0,288.0,288.0
35160,2011-01-17,0,0.0,0.0
35160,2011-01-24,0,7.0,7.0
35160,2011-01-31,0,0.0,0.0
35160,2011-02-07,0,8.0,8.0
35160,2011-02-14,0,16.0,16.0
35160,2011-02-21,0,4.0,4.0
35160,2011-02-28,0,150.0,150.0
35160,2011-03-07,0,17.0,17.0
35160,2011-03-14,0,8.0,8.0
35160,2011-03-21,0,20.0,20.0
35160,2011-03-28,0,0.0,0.0
35160,2011-04-04,0,1.0,1.0
35160,2011-04-11,0,288.0,288.0
35160,2011-04-18,0,0.0,0.0
35160,2011-04-25,0,4.0,4.0
35160,2011-05-02,0,26.0,26.0
35160,2011-05-09,0,148.0,148.0
35160,2011-05-16,0,32.0,32.0
35160,2011-05-23,0,0.0,0.0
35160,2011-05-30,0,8.0,8.0
35160,2011-06-06,0,36.0,36.0
35160,2011-06-13,0,24.0,24.0
35160,2011-06-20,0,144.0,144.0
35160,2011-06-27,0,8.0,8.0
35160,2011-07-04,0,0.0,0.0
35160,2011-07-11,0,36.0,36.0
35160,2011-07-18,0,8.0,8.0
35160,2011-07-25,0,1.0,1.0
35160,2011-08-01,0,16.0,16.0
35160,2011-08-08,0,8.0,8.0
35160,2011-08-15,0,12.0,12.0
35160,2011-08-22,0,296.0,296.0
35160,2011-08-29,0,48.0,48.0
35160,2011-09-05,0,32.0,32.0
35160,2011-09-12,0,0.0,0.0
35160,2011-09-19,0,0.0,0.0
35160,2011-09-26,0,4.0,4.0
35160,2011-10-03,0,92.0,92.0
35160,2011-10-10,0,196.0,196.0
35160,2011-10-17,0,0.0,0.0
35160,2011-10-24,0,0.0,0.0
35160,2011-10-31,0,0.0,0.0
35160,2011-11-07,0,0.0,0.0
35160,2011-11-14,0,0.0,0.0
35160,2011-11-21,0,0.0,0.0
35160,2011-11-28,0,0.0,0.0
35160,2011-12-05,0,0.0,0.0
35233,2009-11-30,0,,
35233,2009-12-07,1,,0.0
35233,2009-12-14,0,,0.5
35233,2009-12-21,0,,0.3333333333333333
35233,2009-12-28,0,,0.25
35233,2010-01-04,0,,0.25
35233,2010-01-11,0,,0.0
35233,2010-01-18,0,,0.0
35233,2010-01-25,2,,0.0
35233,2010-02-01,0,,0.5
35233,2010-02-08,1,,0.5
35233,2010-02-15,0,,0.75
35233,2010-02-22,2,,0.75
35233,2010-03-01,0,,0.75
35233,2010-03-08,1,,0.75
35233,2010-03-15,1,,0.75
35233,2010-03-22,0,,1.0
35233,2010-03-29,0,,0.5
35233,2010-04-05,0,,0.5
35233,2010-04-12,0,,0.25
35233,2010-04-19,0,,0.0
35233,2010-04-26,1,,0.0
35233,2010-05-03,0,,0.25
35233,2010-05-10,0,,0.25
35233,2010-05-17,1,,0.25
35233,2010-05-24,0,,0.5
35233,2010-05-31,0,,0.25
35233,2010-06-07,0,,0.25
35233,2010-06-14,0,,0.25
35233,2010-06-21,0,,0.0
35233,2010-06-28,0,,0.0
35233,2010-07-05,0,,0.0
35233,2010-07-12,0,,0.0
35233,2010-07-19,0,,0.0
35233,2010-07-26,0,,0.0
35233,2010-08-02,0,,0.0
35233,2010-08-09,0,,0.0
35233,2010-08-16,0,,0.0
35233,2010-08-23,0,,0.0
35233,2010-08-30,0,,0.0
35233,2010-09-06,0,,0.0
35233,2010-09-13,0,,0.0
35233,2010-09-20,0,,0.0
35233,2010-09-27,0,,0.0
35233,2010-10-04,0,,0.0
35233,2010-10-11,0,,0.0
35233,2010-10-18,0,,0.0
35233,2010-10-25,0,,0.0
35233,2010-11-01,0,,0.0
35233,2010-11-08,0,,0.0
35233,2010-11-15,0,,0.0
35233,2010-11-22,0,,0.0
35233,2010-11-29,0,0.0,0.0
35233,2010-12-06,0,1.0,1.0
35233,2010-12-13,0,0.0,0.0
35233,2010-12-20,0,0.0,0.0
35233,2010-12-27,0,0.0,0.0
35233,2011-01-03,0,0.0,0.0
35233,2011-01-10,0,0.0,0.0
35233,2011-01-17,0,0.0,0.0
