date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2010-06-28,22474,148,162,21,237
2010-07-05,22474,220,162,21,237
2010-07-12,22474,23,287,21,237
2010-07-19,22474,4,287,21,237
2010-07-26,22474,1,287,21,237
2010-08-02,22474,126,287,21,237
2010-08-09,22474,125,287,21,237
2010-08-16,22474,125,287,21,237
2010-08-23,22474,123,287,21,237
2010-08-30,22474,122,287,21,237
2010-09-06,22474,102,287,21,237
2010-09-13,22474,93,287,21,237
2010-09-20,22474,55,287,21,237
2010-09-27,22474,51,287,21,237
2010-10-04,22474,37,287,21,237
2010-10-11,22474,29,287,21,237
2010-10-18,22474,26,287,21,237
2010-10-25,22474,17,287,21,237
2010-11-01,22474,6,287,21,237
2010-11-08,22474,0,287,21,237
2010-11-15,22474,0,287,21,237
2010-11-22,22474,0,287,21,237
2010-11-29,22474,0,287,21,237
2010-12-06,22474,0,287,21,237
2010-12-13,22474,0,287,21,237
2010-12-20,22474,0,287,21,237
2010-12-27,22474,0,287,21,237
2011-01-03,22474,0,287,21,237
2011-01-10,22474,0,287,21,237
2011-01-17,22474,0,287,21,237
2011-01-24,22474,0,287,21,237
2011-01-31,22474,0,287,21,237
2011-02-07,22474,0,287,21,237
2011-02-14,22474,0,287,21,237
2011-02-21,22474,0,287,21,237
2011-02-28,22474,0,287,21,237
2011-03-07,22474,0,287,21,237
2011-03-14,22474,0,287,21,237
2011-03-21,22474,0,287,21,237
2011-03-28,22474,0,287,21,237
2011-04-04,22474,0,287,21,237
2011-04-11,22474,0,287,21,237
2011-04-18,22474,0,287,21,237
2011-04-25,22474,0,287,21,237
2011-05-02,22474,0,287,21,237
2011-05-09,22474,0,287,21,237
2011-05-16,22474,0,287,21,237
2011-05-23,22474,0,287,21,237
2011-05-30,22474,0,287,21,237
2011-06-06,22474,0,287,21,237
2011-06-13,22474,0,287,21,237
2011-06-20,22474,0,287,21,237
2011-06-27,22474,0,287,21,237
2011-07-04,22474,0,287,21,237
2011-07-11,22474,0,287,21,237
2011-07-18,22474,0,287,21,237
2011-07-25,22474,0,287,21,237
2011-08-01,22474,0,287,21,237
2011-08-08,22474,0,287,21,237
2011-08-15,22474,0,287,21,237
2011-08-22,22474,0,287,21,237
2011-08-29,22474,0,287,21,237
2011-09-05,22474,0,287,21,237
2011-09-12,22474,0,287,21,237
2011-09-19,22474,0,287,21,237
2011-09-26,22474,0,287,21,237
2011-10-03,22474,0,287,21,237
2011-10-10,22474,0,287,21,237
2011-10-17,22474,0,287,21,237
2011-10-24,22474,0,287,21,237
2011-10-31,22474,0,287,21,237
2011-11-07,22474,0,287,21,237
2011-11-14,22474,0,287,21,237
2011-11-21,22474,0,287,21,237
2011-11-28,22474,0,287,21,237
2011-12-05,22474,0,287,21,237
2010-03-08,22475,121,0,7,68
2010-03-15,22475,113,0,7,68
2010-03-22,22475,105,0,7,68
2010-03-29,22475,88,0,7,68
2010-04-05,22475,77,0,7,68
2010-04-12,22475,1,111,7,68
2010-04-19,22475,111,111,7,68
2010-04-26,22475,106,111,7,68
2010-05-03,22475,18,111,7,68
2010-05-10,22475,15,111,7,68
2010-05-17,22475,9,111,7,68
2010-05-24,22475,1,111,7,68
2010-05-31,22475,0,111,7,68
2010-06-07,22475,0,111,7,68
2010-06-14,22475,0,111,7,68
2010-06-21,22475,0,111,7,68
2010-06-28,22475,0,111,7,68
2010-07-05,22475,0,111,7,68
2010-07-12,22475,0,111,7,68
2010-07-19,22475,0,111,7,68
2010-07-26,22475,0,111,7,68
2010-08-02,22475,0,111,7,68
2010-08-09,22475,0,111,7,68
2010-08-16,22475,0,111,7,68
2010-08-23,22475,0,111,7,68
2010-08-30,22475,0,111,7,68
2010-09-06,22475,0,111,7,68
2010-09-13,22475,0,111,7,68
2010-09-20,22475,0,111,7,68
2010-09-27,22475,0,111,7,68
2010-10-04,22475,0,111,7,68
2010-10-11,22475,0,111,7,68
2010-10-18,22475,0,111,7,68
2010-10-25,22475,0,111,7,68
2010-11-01,22475,0,111,7,68
2010-11-08,22475,0,111,7,68
2010-11-15,22475,0,111,7,68
2010-11-22,22475,0,111,7,68
2010-11-29,22475,0,111,7,68
2010-12-06,22475,0,111,7,68
2010-12-13,22475,0,111,7,68
2010-12-20,22475,0,111,7,68
2010-12-27,22475,0,111,7,68
2011-01-03,22475,0,111,7,68
2011-01-10,22475,0,111,7,68
2011-01-17,22475,0,111,7,68
2011-01-24,22475,0,111,7,68
2011-01-31,22475,0,111,7,68
2011-02-07,22475,0,111,7,68
2011-02-14,22475,0,111,7,68
2011-02-21,22475,0,111,7,68
2011-02-28,22475,0,111,7,68
2011-03-07,22475,0,111,7,68
2011-03-14,22475,0,111,7,68
2011-03-21,22475,0,111,7,68
2011-03-28,22475,0,111,7,68
2011-04-04,22475,0,111,7,68
2011-04-11,22475,0,111,7,68
2011-04-18,22475,0,111,7,68
2011-04-25,22475,0,111,7,68
2011-05-02,22475,0,111,7,68
2011-05-09,22475,0,111,7,68
2011-05-16,22475,0,111,7,68
2011-05-23,22475,0,111,7,68
2011-05-30,22475,0,111,7,68
2011-06-06,22475,0,111,7,68
2011-06-13,22475,0,111,7,68
2011-06-20,22475,0,111,7,68
2011-06-27,22475,0,111,7,68
2011-07-04,22475,0,111,7,68
2011-07-11,22475,0,111,7,68
2011-07-18,22475,0,111,7,68
2011-07-25,22475,0,111,7,68
2011-08-01,22475,0,111,7,68
2011-08-08,22475,0,111,7,68
2011-08-15,22475,0,111,7,68
2011-08-22,22475,0,111,7,68
2011-08-29,22475,0,111,7,68
2011-09-05,22475,0,111,7,68
2011-09-12,22475,0,111,7,68
2011-09-19,22475,0,111,7,68
2011-09-26,22475,0,111,7,68
2011-10-03,22475,0,111,7,68
2011-10-10,22475,0,111,7,68
2011-10-17,22475,0,111,7,68
2011-10-24,22475,0,111,7,68
2011-10-31,22475,0,111,7,68
2011-11-07,22475,0,111,7,68
2011-11-14,22475,0,111,7,68
2011-11-21,22475,0,111,7,68
2011-11-28,22475,0,111,7,68
2011-12-05,22475,0,111,7,68
2010-03-08,22476,328,0,7,236
2010-03-15,22476,316,0,7,236
2010-03-22,22476,302,0,7,236
2010-03-29,22476,286,0,7,236
2010-04-05,22476,274,0,7,236
2010-04-12,22476,195,130,7,236
2010-04-19,22476,317,130,7,236
2010-04-26,22476,301,130,7,236
2010-05-03,22476,296,130,7,236
2010-05-10,22476,294,130,7,236
2010-05-17,22476,291,130,7,236
2010-05-24,22476,277,130,7,236
2010-05-31,22476,266,130,7,236
2010-06-07,22476,256,130,7,236
2010-06-14,22476,240,130,7,236
2010-06-21,22476,220,130,7,236
2010-06-28,22476,211,130,7,236
2010-07-05,22476,207,130,7,236
2010-07-12,22476,197,130,7,236
2010-07-19,22476,190,130,7,236
2010-07-26,22476,188,130,7,236
2010-08-02,22476,185,130,7,236
2010-08-09,22476,181,130,7,236
2010-08-16,22476,180,130,7,236
2010-08-23,22476,116,130,7,236
2010-08-30,22476,100,231,7,236
2010-09-06,22476,200,231,7,236
2010-09-13,22476,193,231,7,236
2010-09-20,22476,188,231,7,236
2010-09-27,22476,181,231,7,236
2010-10-04,22476,179,231,7,236
2010-10-11,22476,177,231,7,236
2010-10-18,22476,163,231,7,236
2010-10-25,22476,154,231,7,236
2010-11-01,22476,149,231,7,236
2010-11-08,22476,146,231,7,236
2010-11-15,22476,131,231,7,236
2010-11-22,22476,124,231,7,236
2010-11-29,22476,113,231,7,236
2010-12-06,22476,90,231,7,236
2010-12-13,22476,78,231,7,236
2010-12-20,22476,64,231,7,236
2010-12-27,22476,58,231,7,236
2011-01-03,22476,58,231,7,236
2011-01-10,22476,45,231,7,236
2011-01-17,22476,36,231,7,236
2011-01-24,22476,33,231,7,236
2011-01-31,22476,28,231,7,236
2011-02-07,22476,17,231,7,236
2011-02-14,22476,14,231,7,236
2011-02-21,22476,13,231,7,236
2011-02-28,22476,10,231,7,236
2011-03-07,22476,9,231,7,236
2011-03-14,22476,8,231,7,236
2011-03-21,22476,5,326,7,236
2011-03-28,22476,99,326,7,236
2011-04-04,22476,96,326,7,236
2011-04-11,22476,89,326,7,236
2011-04-18,22476,85,326,7,236
2011-04-25,22476,84,326,7,236
2011-05-02,22476,84,326,7,236
2011-05-09,22476,79,326,7,236
2011-05-16,22476,78,326,7,236
2011-05-23,22476,78,326,7,236
2011-05-30,22476,78,326,7,236
2011-06-06,22476,75,326,7,236
2011-06-13,22476,73,326,7,236
2011-06-20,22476,72,326,7,236
2011-06-27,22476,72,326,7,236
2011-07-04,22476,67,326,7,236
2011-07-11,22476,65,326,7,236
2011-07-18,22476,58,326,7,236
2011-07-25,22476,55,326,7,236
2011-08-01,22476,52,326,7,236
2011-08-08,22476,51,326,7,236
2011-08-15,22476,50,326,7,236
2011-08-22,22476,50,326,7,236
2011-08-29,22476,47,326,7,236
2011-09-05,22476,46,326,7,236
2011-09-12,22476,45,326,7,236
2011-09-19,22476,44,326,7,236
2011-09-26,22476,38,326,7,236
2011-10-03,22476,30,326,7,236
2011-10-10,22476,30,326,7,236
2011-10-17,22476,8,326,7,236
2011-10-24,22476,0,326,7,236
2011-10-31,22476,0,326,7,236
2011-11-07,22476,0,326,7,236
2011-11-14,22476,0,326,7,236
2011-11-21,22476,0,326,7,236
2011-11-28,22476,0,326,7,236
2011-12-05,22476,0,326,7,236
2010-03-08,22477,613,0,18,465
2010-03-15,22477,581,0,18,465
2010-03-22,22477,535,0,18,465
2010-03-29,22477,500,0,18,465
2010-04-05,22477,464,167,18,465
2010-04-12,22477,340,167,18,465
2010-04-19,22477,466,167,18,465
2010-04-26,22477,394,167,18,465
2010-05-03,22477,310,167,18,465
2010-05-10,22477,228,353,18,465
2010-05-17,22477,156,353,18,465
2010-05-24,22477,309,353,18,465
2010-05-31,22477,308,353,18,465
2010-06-07,22477,279,353,18,465
2010-06-14,22477,232,353,18,465
2010-06-21,22477,200,353,18,465
2010-06-28,22477,158,353,18,465
2010-07-05,22477,157,353,18,465
2010-07-12,22477,135,353,18,465
2010-07-19,22477,122,353,18,465
2010-07-26,22477,122,353,18,465
2010-08-02,22477,112,519,18,465
2010-08-09,22477,107,519,18,465
2010-08-16,22477,273,519,18,465
2010-08-23,22477,271,519,18,465
2010-08-30,22477,271,519,18,465
2010-09-06,22477,250,519,18,465
2010-09-13,22477,250,519,18,465
2010-09-20,22477,240,519,18,465
2010-09-27,22477,240,519,18,465
2010-10-04,22477,236,519,18,465
2010-10-11,22477,214,519,18,465
2010-10-18,22477,203,519,18,465
2010-10-25,22477,199,519,18,465
2010-11-01,22477,196,519,18,465
2010-11-08,22477,154,519,18,465
2010-11-15,22477,128,519,18,465
2010-11-22,22477,115,519,18,465
2010-11-29,22477,100,519,18,465
2010-12-06,22477,82,519,18,465
2010-12-13,22477,79,519,18,465
2010-12-20,22477,74,519,18,465
2010-12-27,22477,74,519,18,465
2011-01-03,22477,74,519,18,465
2011-01-10,22477,73,519,18,465
2011-01-17,22477,73,519,18,465
2011-01-24,22477,69,519,18,465
2011-01-31,22477,59,519,18,465
2011-02-07,22477,59,519,18,465
2011-02-14,22477,39,519,18,465
2011-02-21,22477,25,519,18,465
2011-02-28,22477,2,519,18,465
2011-03-07,22477,0,519,18,465
2011-03-14,22477,0,519,18,465
2011-03-21,22477,0,519,18,465
2011-03-28,22477,0,519,18,465
2011-04-04,22477,0,519,18,465
2011-04-11,22477,0,519,18,465
2011-04-18,22477,0,519,18,465
2011-04-25,22477,0,519,18,465
2011-05-02,22477,0,519,18,465
2011-05-09,22477,0,519,18,465
2011-05-16,22477,0,519,18,465
2011-05-23,22477,0,519,18,465
2011-05-30,22477,0,519,18,465
2011-06-06,22477,0,519,18,465
2011-06-13,22477,0,519,18,465
2011-06-20,22477,0,519,18,465
2011-06-27,22477,0,519,18,465
2011-07-04,22477,0,519,18,465
2011-07-11,22477,0,519,18,465
2011-07-18,22477,0,519,18,465
2011-07-25,22477,0,519,18,465
2011-08-01,22477,0,519,18,465
2011-08-08,22477,0,519,18,465
2011-08-15,22477,0,519,18,465
2011-08-22,22477,0,519,18,465
2011-08-29,22477,0,519,18,465
2011-09-05,22477,0,519,18,465
2011-09-12,22477,0,519,18,465
2011-09-19,22477,0,519,18,465
2011-09-26,22477,0,519,18,465
2011-10-03,22477,0,519,18,465
2011-10-10,22477,0,519,18,465
2011-10-17,22477,0,519,18,465
2011-10-24,22477,0,519,18,465
2011-10-31,22477,0,519,18,465
2011-11-07,22477,0,519,18,465
2011-11-14,22477,0,519,18,465
2011-11-21,22477,0,519,18,465
2011-11-28,22477,0,519,18,465
2011-12-05,22477,0,519,18,465
2010-03-08,22478,512,0,12,350
2010-03-15,22478,450,0,12,350
2010-03-22,22478,370,0,12,350
2010-03-29,22478,304,202,12,350
2010-04-05,22478,257,202,12,350
2010-04-12,22478,371,202,12,350
2010-04-19,22478,316,202,12,350
2010-04-26,22478,235,202,12,350
2010-05-03,22478,166,202,12,350
2010-05-10,22478,64,400,12,350
2010-05-17,22478,20,400,12,350
2010-05-24,22478,186,400,12,350
2010-05-31,22478,175,400,12,350
2010-06-07,22478,140,400,12,350
2010-06-14,22478,88,400,12,350
2010-06-21,22478,58,400,12,350
2010-06-28,22478,16,400,12,350
2010-07-05,22478,6,400,12,350
2010-07-12,22478,0,400,12,350
2010-07-19,22478,0,400,12,350
2010-07-26,22478,0,400,12,350
2010-08-02,22478,0,400,12,350
2010-08-09,22478,0,400,12,350
2010-08-16,22478,0,400,12,350
2010-08-23,22478,0,400,12,350
2010-08-30,22478,0,400,12,350
2010-09-06,22478,0,400,12,350
2010-09-13,22478,0,400,12,350
2010-09-20,22478,0,400,12,350
2010-09-27,22478,0,400,12,350
2010-10-04,22478,0,400,12,350
2010-10-11,22478,0,400,12,350
2010-10-18,22478,0,400,12,350
2010-10-25,22478,0,400,12,350
2010-11-01,22478,0,400,12,350
2010-11-08,22478,0,400,12,350
2010-11-15,22478,0,400,12,350
2010-11-22,22478,0,400,12,350
2010-11-29,22478,0,400,12,350
2010-12-06,22478,0,400,12,350
2010-12-13,22478,0,400,12,350
2010-12-20,22478,0,400,12,350
2010-12-27,22478,0,400,12,350
2011-01-03,22478,0,400,12,350
2011-01-10,22478,0,400,12,350
2011-01-17,22478,0,400,12,350
2011-01-24,22478,0,400,12,350
2011-01-31,22478,0,400,12,350
2011-02-07,22478,0,400,12,350
2011-02-14,22478,0,400,12,350
2011-02-21,22478,0,400,12,350
2011-02-28,22478,0,400,12,350
2011-03-07,22478,0,400,12,350
2011-03-14,22478,0,400,12,350
2011-03-21,22478,0,400,12,350
2011-03-28,22478,0,400,12,350
2011-04-04,22478,0,400,12,350
2011-04-11,22478,0,400,12,350
2011-04-18,22478,0,400,12,350
2011-04-25,22478,0,400,12,350
2011-05-02,22478,0,400,12,350
2011-05-09,22478,0,400,12,350
2011-05-16,22478,0,400,12,350
2011-05-23,22478,0,400,12,350
2011-05-30,22478,0,400,12,350
2011-06-06,22478,0,400,12,350
2011-06-13,22478,0,400,12,350
2011-06-20,22478,0,400,12,350
2011-06-27,22478,0,400,12,350
2011-07-04,22478,0,400,12,350
2011-07-11,22478,0,400,12,350
2011-07-18,22478,0,400,12,350
2011-07-25,22478,0,400,12,350
2011-08-01,22478,0,400,12,350
2011-08-08,22478,0,400,12,350
2011-08-15,22478,0,400,12,350
2011-08-22,22478,0,400,12,350
2011-08-29,22478,0,400,12,350
2011-09-05,22478,0,400,12,350
2011-09-12,22478,0,400,12,350
2011-09-19,22478,0,400,12,350
2011-09-26,22478,0,400,12,350
2011-10-03,22478,0,400,12,350
2011-10-10,22478,0,400,12,350
2011-10-17,22478,0,400,12,350
2011-10-24,22478,0,400,12,350
2011-10-31,22478,0,400,12,350
2011-11-07,22478,0,400,12,350
2011-11-14,22478,0,400,12,350
2011-11-21,22478,0,400,12,350
2011-11-28,22478,0,400,12,350
2011-12-05,22478,0,400,12,350
2010-03-08,22479,552,0,14,411
2010-03-15,22479,550,0,14,411
2010-03-22,22479,516,0,14,411
2010-03-29,22479,486,0,14,411
2010-04-05,22479,460,0,14,411
2010-04-12,22479,416,0,14,411
2010-04-19,22479,379,180,14,411
2010-04-26,22479,295,180,14,411
2010-05-03,22479,406,180,14,411
2010-05-10,22479,323,180,14,411
2010-05-17,22479,289,180,14,411
2010-05-24,22479,277,180,14,411
2010-05-31,22479,266,180,14,411
2010-06-07,22479,236,180,14,411
2010-06-14,22479,222,354,14,411
2010-06-21,22479,187,354,14,411
2010-06-28,22479,349,354,14,411
2010-07-05,22479,309,354,14,411
2010-07-12,22479,298,354,14,411
2010-07-19,22479,274,354,14,411
2010-07-26,22479,274,354,14,411
2010-08-02,22479,274,354,14,411
2010-08-09,22479,272,354,14,411
2010-08-16,22479,272,354,14,411
2010-08-23,22479,272,354,14,411
2010-08-30,22479,262,354,14,411
2010-09-06,22479,241,354,14,411
2010-09-13,22479,241,354,14,411
2010-09-20,22479,236,354,14,411
2010-09-27,22479,226,354,14,411
2010-10-04,22479,210,354,14,411
2010-10-11,22479,207,354,14,411
2010-10-18,22479,207,354,14,411
2010-10-25,22479,207,354,14,411
2010-11-01,22479,204,354,14,411
2010-11-08,22479,200,354,14,411
2010-11-15,22479,178,354,14,411
2010-11-22,22479,154,354,14,411
2010-11-29,22479,130,354,14,411
2010-12-06,22479,126,354,14,411
2010-12-13,22479,123,354,14,411
2010-12-20,22479,121,354,14,411
2010-12-27,22479,121,354,14,411
2011-01-03,22479,121,354,14,411
2011-01-10,22479,120,354,14,411
2011-01-17,22479,120,354,14,411
2011-01-24,22479,118,354,14,411
2011-01-31,22479,108,354,14,411
2011-02-07,22479,108,354,14,411
2011-02-14,22479,108,354,14,411
2011-02-21,22479,84,354,14,411
2011-02-28,22479,72,354,14,411
2011-03-07,22479,44,524,14,411
2011-03-14,22479,44,524,14,411
2011-03-21,22479,187,524,14,411
2011-03-28,22479,0,524,14,411
2011-04-04,22479,0,524,14,411
2011-04-11,22479,0,524,14,411
2011-04-18,22479,0,524,14,411
2011-04-25,22479,0,524,14,411
2011-05-02,22479,0,524,14,411
2011-05-09,22479,0,524,14,411
2011-05-16,22479,0,524,14,411
2011-05-23,22479,0,524,14,411
2011-05-30,22479,0,524,14,411
2011-06-06,22479,0,524,14,411
2011-06-13,22479,0,524,14,411
2011-06-20,22479,0,524,14,411
2011-06-27,22479,0,524,14,411
2011-07-04,22479,0,524,14,411
2011-07-11,22479,0,524,14,411
2011-07-18,22479,0,524,14,411
2011-07-25,22479,0,524,14,411
2011-08-01,22479,0,524,14,411
2011-08-08,22479,0,524,14,411
2011-08-15,22479,0,524,14,411
2011-08-22,22479,0,524,14,411
2011-08-29,22479,0,524,14,411
2011-09-05,22479,0,524,14,411
2011-09-12,22479,0,524,14,411
2011-09-19,22479,0,524,14,411
2011-09-26,22479,0,524,14,411
2011-10-03,22479,0,524,14,411
2011-10-10,22479,0,524,14,411
2011-10-17,22479,0,524,14,411
2011-10-24,22479,0,524,14,411
2011-10-31,22479,0,524,14,411
2011-11-07,22479,0,524,14,411
2011-11-14,22479,0,524,14,411
2011-11-21,22479,0,524,14,411
2011-11-28,22479,0,524,14,411
2011-12-05,22479,0,524,14,411
2010-03-08,22480,442,0,13,286
2010-03-15,22480,412,0,13,286
2010-03-22,22480,392,0,13,286
2010-03-29,22480,322,0,13,286
2010-04-05,22480,303,0,13,286
2010-04-12,22480,113,185,13,286
2010-04-19,22480,51,380,13,286
2010-04-26,22480,222,380,13,286
2010-05-03,22480,397,380,13,286
2010-05-10,22480,329,380,13,286
2010-05-17,22480,318,380,13,286
2010-05-24,22480,170,380,13,286
2010-05-31,22480,141,380,13,286
2010-06-07,22480,128,380,13,286
2010-06-14,22480,101,380,13,286
2010-06-21,22480,80,380,13,286
2010-06-28,22480,64,380,13,286
2010-07-05,22480,41,380,13,286
2010-07-12,22480,15,380,13,286
2010-07-19,22480,1,380,13,286
2010-07-26,22480,0,380,13,286
2010-08-02,22480,0,380,13,286
2010-08-09,22480,0,380,13,286
2010-08-16,22480,0,380,13,286
2010-08-23,22480,0,380,13,286
2010-08-30,22480,0,380,13,286
2010-09-06,22480,0,380,13,286
2010-09-13,22480,0,380,13,286
2010-09-20,22480,0,380,13,286
2010-09-27,22480,0,380,13,286
2010-10-04,22480,0,380,13,286
2010-10-11,22480,0,380,13,286
2010-10-18,22480,0,380,13,286
2010-10-25,22480,0,380,13,286
2010-11-01,22480,0,380,13,286
2010-11-08,22480,0,380,13,286
2010-11-15,22480,0,380,13,286
2010-11-22,22480,0,380,13,286
2010-11-29,22480,0,380,13,286
2010-12-06,22480,0,380,13,286
2010-12-13,22480,0,380,13,286
2010-12-20,22480,0,380,13,286
2010-12-27,22480,0,380,13,286
2011-01-03,22480,0,380,13,286
2011-01-10,22480,0,380,13,286
2011-01-17,22480,0,380,13,286
2011-01-24,22480,0,380,13,286
2011-01-31,22480,0,380,13,286
2011-02-07,22480,0,380,13,286
2011-02-14,22480,0,380,13,286
2011-02-21,22480,0,380,13,286
2011-02-28,22480,0,380,13,286
2011-03-07,22480,0,380,13,286
2011-03-14,22480,0,380,13,286
2011-03-21,22480,0,380,13,286
2011-03-28,22480,0,380,13,286
2011-04-04,22480,0,380,13,286
2011-04-11,22480,0,380,13,286
2011-04-18,22480,0,380,13,286
2011-04-25,22480,0,380,13,286
2011-05-02,22480,0,380,13,286
2011-05-09,22480,0,380,13,286
2011-05-16,22480,0,380,13,286
2011-05-23,22480,0,380,13,286
2011-05-30,22480,0,380,13,286
2011-06-06,22480,0,380,13,286
2011-06-13,22480,0,380,13,286
2011-06-20,22480,0,380,13,286
2011-06-27,22480,0,380,13,286
2011-07-04,22480,0,380,13,286
2011-07-11,22480,0,380,13,286
2011-07-18,22480,0,380,13,286
2011-07-25,22480,0,380,13,286
2011-08-01,22480,0,380,13,286
2011-08-08,22480,0,380,13,286
2011-08-15,22480,0,380,13,286
2011-08-22,22480,0,380,13,286
2010-03-08,22481,257,0,13,150
2010-03-15,22481,253,0,13,150
2010-03-22,22481,248,0,13,150
2010-03-29,22481,229,0,13,150
2010-04-05,22481,228,0,13,150
2010-04-12,22481,196,0,13,150
2010-04-19,22481,181,0,13,150
2010-04-26,22481,173,0,13,150
2010-05-03,22481,161,0,13,150
2010-05-10,22481,155,0,13,150
2010-05-17,22481,144,114,13,150
2010-05-24,22481,140,114,13,150
2010-05-31,22481,253,114,13,150
2010-06-07,22481,253,114,13,150
2010-06-14,22481,253,114,13,150
2010-06-21,22481,248,114,13,150
2010-06-28,22481,244,114,13,150
2010-07-05,22481,244,114,13,150
2010-07-12,22481,230,114,13,150
2010-07-19,22481,214,114,13,150
2010-07-26,22481,214,114,13,150
2010-08-02,22481,209,114,13,150
2010-08-09,22481,198,114,13,150
2010-08-16,22481,191,114,13,150
2010-08-23,22481,178,114,13,150
2010-08-30,22481,152,114,13,150
2010-09-06,22481,128,114,13,150
2010-09-13,22481,104,114,13,150
2010-09-20,22481,89,114,13,150
2010-09-27,22481,86,114,13,150
2010-10-04,22481,71,114,13,150
2010-10-11,22481,63,114,13,150
2010-10-18,22481,22,234,13,150
2010-10-25,22481,0,234,13,150
2010-11-01,22481,120,234,13,150
2010-11-08,22481,96,234,13,150
2010-11-15,22481,89,234,13,150
2010-11-22,22481,73,234,13,150
2010-11-29,22481,54,234,13,150
2010-12-06,22481,47,234,13,150
2010-12-13,22481,0,234,13,150
2010-12-20,22481,0,234,13,150
2010-12-27,22481,0,234,13,150
2011-01-03,22481,0,234,13,150
2011-01-10,22481,0,234,13,150
2011-01-17,22481,0,234,13,150
2011-01-24,22481,0,234,13,150
2011-01-31,22481,0,234,13,150
2011-02-07,22481,0,234,13,150
2011-02-14,22481,0,234,13,150
2011-02-21,22481,0,234,13,150
2011-02-28,22481,0,234,13,150
2011-03-07,22481,0,234,13,150
2011-03-14,22481,0,234,13,150
2011-03-21,22481,0,234,13,150
2011-03-28,22481,0,234,13,150
2011-04-04,22481,0,234,13,150
2011-04-11,22481,0,234,13,150
2011-04-18,22481,0,234,13,150
2011-04-25,22481,0,234,13,150
2011-05-02,22481,0,234,13,150
2011-05-09,22481,0,234,13,150
2011-05-16,22481,0,234,13,150
2011-05-23,22481,0,234,13,150
2011-05-30,22481,0,234,13,150
2011-06-06,22481,0,234,13,150
2011-06-13,22481,0,234,13,150
2011-06-20,22481,0,234,13,150
2011-06-27,22481,0,234,13,150
2011-07-04,22481,0,234,13,150
2011-07-11,22481,0,234,13,150
2011-07-18,22481,0,234,13,150
2011-07-25,22481,0,234,13,150
2011-08-01,22481,0,234,13,150
2011-08-08,22481,0,234,13,150
2011-08-15,22481,0,234,13,150
2011-08-22,22481,0,234,13,150
2011-08-29,22481,0,234,13,150
2011-09-05,22481,0,234,13,150
2011-09-12,22481,0,234,13,150
2011-09-19,22481,0,234,13,150
2011-09-26,22481,0,234,13,150
2011-10-03,22481,0,234,13,150
2011-10-10,22481,0,234,13,150
2011-10-17,22481,0,234,13,150
2011-10-24,22481,0,234,13,150
2011-10-31,22481,0,234,13,150
2011-11-07,22481,0,234,13,150
2011-11-14,22481,0,234,13,150
2011-11-21,22481,0,234,13,150
2011-11-28,22481,0,234,13,150
2011-12-05,22481,0,234,13,150
2010-03-08,22482,682,0,21,497
2010-03-15,22482,468,241,21,497
2010-03-22,22482,439,241,21,497
2010-03-29,22482,384,241,21,497
2010-04-05,22482,616,241,21,497
2010-04-12,22482,423,241,21,497
2010-04-19,22482,382,241,21,497
2010-04-26,22482,347,241,21,497
2010-05-03,22482,323,241,21,497
2010-05-10,22482,269,241,21,497
2010-05-17,22482,260,241,21,497
2010-05-24,22482,244,453,21,497
2010-05-31,22482,218,453,21,497
2010-06-07,22482,204,453,21,497
2010-06-14,22482,378,453,21,497
2010-06-21,22482,355,453,21,497
2010-06-28,22482,245,453,21,497
2010-07-05,22482,222,453,21,497
2010-07-12,22482,220,453,21,497
2010-07-19,22482,206,453,21,497
2010-07-26,22482,194,453,21,497
2010-08-02,22482,44,665,21,497
2010-08-09,22482,44,665,21,497
2010-08-16,22482,28,665,21,497
2010-08-23,22482,205,665,21,497
2010-08-30,22482,180,665,21,497
2010-09-06,22482,118,665,21,497
2010-09-13,22482,70,665,21,497
2010-09-20,22482,51,665,21,497
2010-09-27,22482,39,665,21,497
2010-10-04,22482,0,665,21,497
2010-10-11,22482,0,665,21,497
2010-10-18,22482,0,665,21,497
2010-10-25,22482,0,665,21,497
2010-11-01,22482,0,665,21,497
2010-11-08,22482,0,665,21,497
2010-11-15,22482,0,665,21,497
2010-11-22,22482,0,665,21,497
2010-11-29,22482,0,665,21,497
2010-12-06,22482,0,665,21,497
2010-12-13,22482,0,665,21,497
2010-12-20,22482,0,665,21,497
2010-12-27,22482,0,665,21,497
2011-01-03,22482,0,665,21,497
2011-01-10,22482,0,665,21,497
2011-01-17,22482,0,665,21,497
2011-01-24,22482,0,665,21,497
2011-01-31,22482,0,665,21,497
2011-02-07,22482,0,665,21,497
2011-02-14,22482,0,665,21,497
2011-02-21,22482,0,665,21,497
2011-02-28,22482,0,665,21,497
2011-03-07,22482,0,665,21,497
2011-03-14,22482,0,665,21,497
2011-03-21,22482,0,665,21,497
2011-03-28,22482,0,665,21,497
2011-04-04,22482,0,665,21,497
2011-04-11,22482,0,665,21,497
2011-04-18,22482,0,665,21,497
2011-04-25,22482,0,665,21,497
2011-05-02,22482,0,665,21,497
2011-05-09,22482,0,665,21,497
2011-05-16,22482,0,665,21,497
2011-05-23,22482,0,665,21,497
2011-05-30,22482,0,665,21,497
2011-06-06,22482,0,665,21,497
2011-06-13,22482,0,665,21,497
2011-06-20,22482,0,665,21,497
2011-06-27,22482,0,665,21,497
2011-07-04,22482,0,665,21,497
